id,entryId,latency,dataGenTime,totalBytes,totalTime
0,0,221,16,512000000,208050
1,1,34,0,512000000,208050
2,2,16,0,512000000,208050
3,3,16,0,512000000,208050
4,4,22,0,512000000,208050
5,5,23,0,512000000,208050
6,6,15,0,512000000,208050
7,7,19,0,512000000,208050
8,8,38,0,512000000,208050
9,9,23,0,512000000,208050
10,10,24,0,512000000,208050
11,11,21,0,512000000,208050
12,12,25,0,512000000,208050
13,13,23,0,512000000,208050
14,14,22,0,512000000,208050
15,15,23,0,512000000,208050
16,16,22,0,512000000,208050
17,17,23,0,512000000,208050
18,18,25,0,512000000,208050
19,19,16,0,512000000,208050
20,20,26,0,512000000,208050
21,21,21,0,512000000,208050
22,22,19,0,512000000,208050
23,23,20,0,512000000,208050
24,24,20,0,512000000,208050
25,25,20,0,512000000,208050
26,26,20,0,512000000,208050
27,27,24,0,512000000,208050
28,28,19,0,512000000,208050
29,29,18,0,512000000,208050
30,30,21,0,512000000,208050
31,31,20,0,512000000,208050
32,32,20,0,512000000,208050
33,33,22,0,512000000,208050
34,34,19,0,512000000,208050
35,35,20,0,512000000,208050
36,36,22,0,512000000,208050
37,37,19,0,512000000,208050
38,38,40,0,512000000,208050
39,39,18,0,512000000,208050
40,40,22,0,512000000,208050
41,41,26,0,512000000,208050
42,42,19,0,512000000,208050
43,43,20,0,512000000,208050
44,44,20,0,512000000,208050
45,45,20,0,512000000,208050
46,46,19,0,512000000,208050
47,47,27,0,512000000,208050
48,48,20,0,512000000,208050
49,49,20,0,512000000,208050
50,50,23,0,512000000,208050
51,51,20,0,512000000,208050
52,52,19,0,512000000,208050
53,53,20,0,512000000,208050
54,54,20,0,512000000,208050
55,55,16,0,512000000,208050
56,56,18,0,512000000,208050
57,57,21,0,512000000,208050
58,58,20,0,512000000,208050
59,59,20,0,512000000,208050
60,60,20,0,512000000,208050
61,61,24,0,512000000,208050
62,62,18,0,512000000,208050
63,63,20,0,512000000,208050
64,64,20,0,512000000,208050
65,65,19,0,512000000,208050
66,66,20,0,512000000,208050
67,67,20,0,512000000,208050
68,68,19,0,512000000,208050
69,69,19,0,512000000,208050
70,70,17,0,512000000,208050
71,71,20,0,512000000,208050
72,72,19,0,512000000,208050
73,73,19,0,512000000,208050
74,74,20,0,512000000,208050
75,75,22,0,512000000,208050
76,76,19,0,512000000,208050
77,77,18,0,512000000,208050
78,78,19,0,512000000,208050
79,79,19,0,512000000,208050
80,80,19,0,512000000,208050
81,81,20,0,512000000,208050
82,82,20,0,512000000,208050
83,83,19,0,512000000,208050
84,84,23,0,512000000,208050
85,85,22,0,512000000,208050
86,86,22,0,512000000,208050
87,87,22,0,512000000,208050
88,88,22,0,512000000,208050
89,89,22,0,512000000,208050
