id,entryId,latency,dataGenTime,totalBytes,totalTime
0,0,218,8,512000000,226086
1,1,41,0,512000000,226086
2,2,21,0,512000000,226086
3,3,15,0,512000000,226086
4,4,18,0,512000000,226086
5,5,19,0,512000000,226086
6,6,18,0,512000000,226086
7,7,34,0,512000000,226086
8,8,19,0,512000000,226086
9,9,24,0,512000000,226086
10,10,19,0,512000000,226086
11,11,23,0,512000000,226086
12,12,32,0,512000000,226086
13,13,23,0,512000000,226086
14,14,24,0,512000000,226086
15,15,26,0,512000000,226086
16,16,27,0,512000000,226086
17,17,24,0,512000000,226086
18,18,27,0,512000000,226086
19,19,23,0,512000000,226086
20,20,21,0,512000000,226086
21,21,22,0,512000000,226086
22,22,20,0,512000000,226086
23,23,24,0,512000000,226086
24,24,21,0,512000000,226086
25,25,24,0,512000000,226086
26,26,22,0,512000000,226086
27,27,21,0,512000000,226086
28,28,21,0,512000000,226086
29,29,21,0,512000000,226086
30,30,23,0,512000000,226086
31,31,17,0,512000000,226086
32,32,23,0,512000000,226086
33,33,25,0,512000000,226086
34,34,19,0,512000000,226086
35,35,20,0,512000000,226086
36,36,14,0,512000000,226086
37,37,13,0,512000000,226086
38,38,19,0,512000000,226086
39,39,17,0,512000000,226086
40,40,19,0,512000000,226086
41,41,39,0,512000000,226086
42,42,18,0,512000000,226086
43,43,23,0,512000000,226086
44,44,20,0,512000000,226086
45,45,25,0,512000000,226086
46,46,23,0,512000000,226086
47,47,21,0,512000000,226086
48,48,21,0,512000000,226086
49,49,21,0,512000000,226086
50,50,24,1,512000000,226086
51,51,36,0,512000000,226086
52,52,22,0,512000000,226086
53,53,20,0,512000000,226086
54,54,20,0,512000000,226086
55,55,30,0,512000000,226086
56,56,20,0,512000000,226086
57,57,21,0,512000000,226086
58,58,23,0,512000000,226086
59,59,20,0,512000000,226086
60,60,19,0,512000000,226086
61,61,24,0,512000000,226086
62,62,20,0,512000000,226086
63,63,22,0,512000000,226086
64,64,21,0,512000000,226086
65,65,21,0,512000000,226086
66,66,19,0,512000000,226086
67,67,22,0,512000000,226086
68,68,20,0,512000000,226086
69,69,21,0,512000000,226086
70,70,24,0,512000000,226086
71,71,17,0,512000000,226086
72,72,25,0,512000000,226086
73,73,19,0,512000000,226086
74,74,20,0,512000000,226086
75,75,21,0,512000000,226086
76,76,19,0,512000000,226086
77,77,22,0,512000000,226086
78,78,22,0,512000000,226086
79,79,22,0,512000000,226086
80,80,26,0,512000000,226086
81,81,25,0,512000000,226086
82,82,19,0,512000000,226086
83,83,20,0,512000000,226086
84,84,21,0,512000000,226086
85,85,16,0,512000000,226086
86,86,19,0,512000000,226086
87,87,19,0,512000000,226086
88,88,21,0,512000000,226086
89,89,19,0,512000000,226086
90,90,22,0,512000000,226086
91,91,19,0,512000000,226086
92,92,23,0,512000000,226086
93,93,22,0,512000000,226086
94,94,23,0,512000000,226086
95,95,24,0,512000000,226086
96,96,23,0,512000000,226086
97,97,22,0,512000000,226086
98,98,24,0,512000000,226086
99,99,25,0,512000000,226086
100,100,17,0,512000000,226086
101,101,15,0,512000000,226086
102,102,21,0,512000000,226086
103,103,21,0,512000000,226086
104,104,23,0,512000000,226086
105,105,19,0,512000000,226086
106,106,20,0,512000000,226086
107,107,21,0,512000000,226086
108,108,20,0,512000000,226086
109,109,20,0,512000000,226086
110,110,18,0,512000000,226086
111,111,20,0,512000000,226086
112,112,19,0,512000000,226086
113,113,19,0,512000000,226086
114,114,19,0,512000000,226086
115,115,19,0,512000000,226086
116,116,22,0,512000000,226086
117,117,20,0,512000000,226086
118,118,20,0,512000000,226086
119,119,21,0,512000000,226086
120,120,26,0,512000000,226086
121,121,21,0,512000000,226086
122,122,18,0,512000000,226086
123,123,21,0,512000000,226086
124,124,19,0,512000000,226086
125,125,22,0,512000000,226086
126,126,19,0,512000000,226086
127,127,20,0,512000000,226086
128,128,25,0,512000000,226086
129,129,20,0,512000000,226086
130,130,20,0,512000000,226086
131,131,19,0,512000000,226086
132,132,21,0,512000000,226086
133,133,18,0,512000000,226086
134,134,22,0,512000000,226086
135,135,18,0,512000000,226086
136,136,26,0,512000000,226086
137,137,23,0,512000000,226086
138,138,22,0,512000000,226086
139,139,23,0,512000000,226086
140,140,21,0,512000000,226086
141,141,19,0,512000000,226086
142,142,22,0,512000000,226086
143,143,22,0,512000000,226086
144,144,15,0,512000000,226086
145,145,21,0,512000000,226086
146,146,21,0,512000000,226086
147,147,18,0,512000000,226086
148,148,22,0,512000000,226086
149,149,16,0,512000000,226086
150,150,21,0,512000000,226086
151,151,24,0,512000000,226086
152,152,18,0,512000000,226086
153,153,18,0,512000000,226086
154,154,22,0,512000000,226086
155,155,21,0,512000000,226086
156,156,22,0,512000000,226086
157,157,19,0,512000000,226086
158,158,20,0,512000000,226086
159,159,22,0,512000000,226086
160,160,20,0,512000000,226086
161,161,22,0,512000000,226086
162,162,23,0,512000000,226086
163,163,26,0,512000000,226086
164,164,26,0,512000000,226086
165,165,26,0,512000000,226086
166,166,25,0,512000000,226086
167,167,22,0,512000000,226086
168,168,22,0,512000000,226086
169,169,23,0,512000000,226086
