id,entryId,latency,dataGenTime,totalBytes,totalTime
0,0,250,6,512000000,222727
1,1,34,0,512000000,222727
2,2,22,0,512000000,222727
3,3,21,0,512000000,222727
4,4,20,0,512000000,222727
5,5,23,0,512000000,222727
6,6,24,0,512000000,222727
7,7,25,0,512000000,222727
8,8,22,0,512000000,222727
9,9,21,0,512000000,222727
10,10,16,0,512000000,222727
11,11,16,0,512000000,222727
12,12,26,0,512000000,222727
13,13,23,0,512000000,222727
14,14,21,0,512000000,222727
15,15,21,0,512000000,222727
16,16,23,0,512000000,222727
17,17,32,0,512000000,222727
18,18,26,0,512000000,222727
19,19,24,0,512000000,222727
20,20,17,0,512000000,222727
21,21,21,0,512000000,222727
22,22,22,0,512000000,222727
23,23,22,0,512000000,222727
24,24,23,0,512000000,222727
25,25,22,0,512000000,222727
26,26,21,0,512000000,222727
27,27,21,0,512000000,222727
28,28,22,0,512000000,222727
29,29,22,0,512000000,222727
30,30,23,0,512000000,222727
31,31,24,0,512000000,222727
32,32,24,0,512000000,222727
33,33,22,0,512000000,222727
34,34,20,0,512000000,222727
35,35,20,0,512000000,222727
36,36,22,0,512000000,222727
37,37,22,0,512000000,222727
38,38,20,0,512000000,222727
39,39,18,0,512000000,222727
40,40,24,0,512000000,222727
41,41,34,0,512000000,222727
42,42,34,0,512000000,222727
43,43,11,0,512000000,222727
44,44,13,0,512000000,222727
45,45,16,0,512000000,222727
46,46,21,0,512000000,222727
47,47,17,0,512000000,222727
48,48,21,0,512000000,222727
49,49,20,0,512000000,222727
50,50,24,0,512000000,222727
51,51,21,0,512000000,222727
52,52,22,0,512000000,222727
53,53,12,0,512000000,222727
54,54,18,0,512000000,222727
55,55,23,0,512000000,222727
56,56,20,0,512000000,222727
57,57,22,0,512000000,222727
58,58,21,0,512000000,222727
59,59,34,0,512000000,222727
60,60,31,0,512000000,222727
61,61,21,0,512000000,222727
62,62,28,0,512000000,222727
63,63,21,0,512000000,222727
64,64,21,0,512000000,222727
65,65,18,0,512000000,222727
66,66,20,0,512000000,222727
67,67,19,0,512000000,222727
68,68,17,0,512000000,222727
69,69,20,0,512000000,222727
70,70,22,0,512000000,222727
71,71,22,0,512000000,222727
72,72,20,0,512000000,222727
73,73,21,0,512000000,222727
74,74,21,0,512000000,222727
75,75,22,0,512000000,222727
76,76,19,0,512000000,222727
77,77,21,0,512000000,222727
78,78,26,0,512000000,222727
79,79,17,0,512000000,222727
80,80,21,0,512000000,222727
81,81,16,0,512000000,222727
82,82,20,0,512000000,222727
83,83,20,0,512000000,222727
84,84,23,0,512000000,222727
85,85,23,0,512000000,222727
86,86,23,0,512000000,222727
87,87,20,0,512000000,222727
88,88,23,0,512000000,222727
89,89,26,0,512000000,222727
90,90,25,0,512000000,222727
91,91,23,0,512000000,222727
92,92,21,0,512000000,222727
93,93,27,0,512000000,222727
94,94,25,0,512000000,222727
95,95,24,0,512000000,222727
96,96,26,0,512000000,222727
97,97,24,0,512000000,222727
98,98,24,0,512000000,222727
99,99,27,0,512000000,222727
100,100,23,0,512000000,222727
101,101,23,0,512000000,222727
102,102,24,0,512000000,222727
103,103,22,0,512000000,222727
104,104,25,0,512000000,222727
105,105,24,0,512000000,222727
106,106,24,0,512000000,222727
107,107,23,0,512000000,222727
108,108,23,0,512000000,222727
109,109,29,0,512000000,222727
110,110,19,0,512000000,222727
111,111,19,0,512000000,222727
112,112,17,0,512000000,222727
113,113,21,0,512000000,222727
114,114,17,0,512000000,222727
115,115,20,0,512000000,222727
116,116,22,0,512000000,222727
117,117,17,0,512000000,222727
118,118,20,0,512000000,222727
119,119,19,0,512000000,222727
120,120,19,0,512000000,222727
121,121,20,0,512000000,222727
122,122,19,0,512000000,222727
123,123,20,0,512000000,222727
124,124,20,0,512000000,222727
125,125,21,0,512000000,222727
126,126,24,0,512000000,222727
127,127,20,0,512000000,222727
128,128,20,0,512000000,222727
129,129,18,0,512000000,222727
130,130,19,0,512000000,222727
131,131,20,0,512000000,222727
132,132,23,0,512000000,222727
133,133,21,0,512000000,222727
134,134,18,0,512000000,222727
135,135,20,0,512000000,222727
136,136,20,0,512000000,222727
137,137,20,0,512000000,222727
138,138,20,0,512000000,222727
139,139,20,0,512000000,222727
140,140,19,0,512000000,222727
141,141,30,0,512000000,222727
142,142,21,0,512000000,222727
143,143,19,0,512000000,222727
144,144,20,0,512000000,222727
145,145,21,0,512000000,222727
146,146,18,0,512000000,222727
147,147,21,0,512000000,222727
148,148,18,0,512000000,222727
149,149,16,0,512000000,222727
150,150,14,0,512000000,222727
151,151,21,0,512000000,222727
152,152,20,0,512000000,222727
153,153,18,0,512000000,222727
154,154,21,0,512000000,222727
155,155,19,0,512000000,222727
156,156,18,0,512000000,222727
157,157,22,0,512000000,222727
158,158,19,0,512000000,222727
159,159,23,0,512000000,222727
160,160,23,0,512000000,222727
161,161,18,0,512000000,222727
162,162,18,0,512000000,222727
163,163,19,0,512000000,222727
164,164,26,0,512000000,222727
165,165,19,0,512000000,222727
166,166,19,0,512000000,222727
167,167,18,0,512000000,222727
168,168,19,0,512000000,222727
169,169,20,0,512000000,222727
170,170,19,0,512000000,222727
171,171,22,0,512000000,222727
172,172,20,0,512000000,222727
173,173,19,0,512000000,222727
174,174,20,0,512000000,222727
175,175,20,0,512000000,222727
176,176,19,0,512000000,222727
177,177,21,0,512000000,222727
178,178,20,0,512000000,222727
179,179,15,0,512000000,222727
180,180,20,0,512000000,222727
181,181,20,0,512000000,222727
182,182,17,0,512000000,222727
183,183,20,0,512000000,222727
184,184,22,0,512000000,222727
185,185,22,0,512000000,222727
186,186,25,0,512000000,222727
187,187,22,0,512000000,222727
188,188,19,0,512000000,222727
189,189,22,0,512000000,222727
190,190,25,0,512000000,222727
191,191,18,0,512000000,222727
192,192,23,0,512000000,222727
193,193,22,0,512000000,222727
194,194,22,0,512000000,222727
195,195,23,0,512000000,222727
196,196,23,0,512000000,222727
197,197,22,0,512000000,222727
198,198,24,0,512000000,222727
199,199,23,0,512000000,222727
200,200,20,0,512000000,222727
201,201,20,0,512000000,222727
202,202,21,0,512000000,222727
203,203,23,0,512000000,222727
204,204,21,0,512000000,222727
205,205,22,0,512000000,222727
206,206,20,0,512000000,222727
207,207,27,0,512000000,222727
208,208,17,0,512000000,222727
209,209,19,0,512000000,222727
210,210,23,0,512000000,222727
211,211,29,0,512000000,222727
212,212,23,0,512000000,222727
213,213,19,0,512000000,222727
214,214,20,0,512000000,222727
215,215,25,0,512000000,222727
216,216,17,0,512000000,222727
217,217,19,0,512000000,222727
218,218,20,0,512000000,222727
219,219,19,0,512000000,222727
220,220,20,0,512000000,222727
221,221,19,0,512000000,222727
222,222,20,0,512000000,222727
223,223,17,0,512000000,222727
224,224,18,0,512000000,222727
225,225,41,0,512000000,222727
226,226,28,0,512000000,222727
227,227,19,0,512000000,222727
228,228,18,0,512000000,222727
229,229,20,0,512000000,222727
230,230,28,0,512000000,222727
231,231,18,0,512000000,222727
232,232,21,0,512000000,222727
233,233,17,0,512000000,222727
234,234,17,0,512000000,222727
235,235,20,0,512000000,222727
236,236,19,0,512000000,222727
237,237,19,0,512000000,222727
238,238,19,0,512000000,222727
239,239,20,0,512000000,222727
240,240,17,0,512000000,222727
241,241,18,0,512000000,222727
242,242,19,0,512000000,222727
243,243,19,0,512000000,222727
244,244,23,0,512000000,222727
245,245,18,0,512000000,222727
246,246,22,0,512000000,222727
247,247,19,0,512000000,222727
248,248,18,0,512000000,222727
249,249,29,0,512000000,222727
250,250,20,0,512000000,222727
251,251,18,0,512000000,222727
252,252,18,0,512000000,222727
253,253,19,0,512000000,222727
254,254,17,0,512000000,222727
255,255,21,0,512000000,222727
256,256,22,0,512000000,222727
257,257,21,0,512000000,222727
258,258,23,0,512000000,222727
259,259,20,0,512000000,222727
260,260,195,0,512000000,222727
261,261,20,0,512000000,222727
262,262,19,0,512000000,222727
263,263,25,0,512000000,222727
264,264,19,0,512000000,222727
265,265,18,0,512000000,222727
266,266,17,0,512000000,222727
267,267,18,0,512000000,222727
268,268,17,0,512000000,222727
269,269,22,0,512000000,222727
270,270,18,0,512000000,222727
271,271,19,0,512000000,222727
272,272,23,0,512000000,222727
273,273,16,0,512000000,222727
274,274,19,0,512000000,222727
275,275,17,0,512000000,222727
276,276,19,0,512000000,222727
277,277,20,0,512000000,222727
278,278,18,0,512000000,222727
279,279,17,0,512000000,222727
280,280,21,0,512000000,222727
281,281,20,0,512000000,222727
282,282,22,0,512000000,222727
283,283,20,0,512000000,222727
284,284,17,0,512000000,222727
285,285,23,0,512000000,222727
286,286,16,0,512000000,222727
287,287,18,0,512000000,222727
288,288,19,0,512000000,222727
289,289,19,0,512000000,222727
290,290,18,0,512000000,222727
291,291,19,0,512000000,222727
292,292,21,0,512000000,222727
293,293,19,0,512000000,222727
294,294,26,0,512000000,222727
295,295,18,0,512000000,222727
296,296,21,0,512000000,222727
297,297,17,0,512000000,222727
298,298,19,0,512000000,222727
299,299,19,0,512000000,222727
300,300,18,0,512000000,222727
301,301,18,0,512000000,222727
302,302,16,0,512000000,222727
303,303,19,0,512000000,222727
304,304,23,0,512000000,222727
305,305,14,0,512000000,222727
306,306,18,0,512000000,222727
307,307,19,0,512000000,222727
308,308,18,0,512000000,222727
309,309,16,0,512000000,222727
310,310,18,0,512000000,222727
311,311,19,0,512000000,222727
312,312,19,0,512000000,222727
313,313,20,0,512000000,222727
314,314,15,0,512000000,222727
315,315,22,0,512000000,222727
316,316,23,0,512000000,222727
317,317,23,0,512000000,222727
318,318,22,0,512000000,222727
319,319,21,0,512000000,222727
320,320,17,0,512000000,222727
321,321,22,0,512000000,222727
322,322,25,0,512000000,222727
323,323,24,0,512000000,222727
324,324,22,0,512000000,222727
325,325,21,0,512000000,222727
326,326,19,0,512000000,222727
327,327,21,0,512000000,222727
328,328,20,0,512000000,222727
329,329,23,0,512000000,222727
330,330,22,0,512000000,222727
331,331,17,0,512000000,222727
332,332,21,0,512000000,222727
333,333,20,0,512000000,222727
334,334,19,0,512000000,222727
335,335,28,0,512000000,222727
336,336,22,0,512000000,222727
337,337,24,0,512000000,222727
338,338,23,0,512000000,222727
339,339,23,0,512000000,222727
340,340,18,0,512000000,222727
341,341,21,0,512000000,222727
342,342,22,0,512000000,222727
343,343,22,0,512000000,222727
344,344,22,0,512000000,222727
345,345,22,0,512000000,222727
346,346,23,0,512000000,222727
347,347,21,0,512000000,222727
348,348,19,0,512000000,222727
349,349,21,0,512000000,222727
350,350,22,0,512000000,222727
351,351,22,0,512000000,222727
352,352,19,0,512000000,222727
353,353,22,0,512000000,222727
354,354,26,0,512000000,222727
355,355,22,0,512000000,222727
356,356,21,0,512000000,222727
357,357,21,0,512000000,222727
358,358,18,0,512000000,222727
359,359,22,0,512000000,222727
360,360,22,0,512000000,222727
361,361,20,0,512000000,222727
362,362,21,0,512000000,222727
363,363,20,0,512000000,222727
364,364,21,0,512000000,222727
365,365,26,0,512000000,222727
366,366,24,0,512000000,222727
367,367,24,0,512000000,222727
368,368,20,0,512000000,222727
369,369,22,0,512000000,222727
370,370,24,0,512000000,222727
371,371,30,0,512000000,222727
372,372,25,0,512000000,222727
373,373,21,0,512000000,222727
374,374,15,0,512000000,222727
375,375,22,0,512000000,222727
376,376,19,0,512000000,222727
377,377,21,0,512000000,222727
378,378,20,0,512000000,222727
379,379,21,0,512000000,222727
380,380,20,0,512000000,222727
381,381,23,0,512000000,222727
382,382,24,0,512000000,222727
383,383,22,0,512000000,222727
384,384,26,0,512000000,222727
385,385,17,0,512000000,222727
386,386,20,0,512000000,222727
387,387,19,0,512000000,222727
388,388,19,0,512000000,222727
389,389,23,0,512000000,222727
390,390,20,0,512000000,222727
391,391,22,0,512000000,222727
392,392,32,0,512000000,222727
393,393,23,0,512000000,222727
394,394,21,0,512000000,222727
395,395,19,0,512000000,222727
396,396,23,0,512000000,222727
397,397,23,0,512000000,222727
398,398,21,0,512000000,222727
399,399,30,0,512000000,222727
400,400,27,0,512000000,222727
401,401,21,0,512000000,222727
402,402,22,0,512000000,222727
403,403,21,0,512000000,222727
404,404,21,0,512000000,222727
405,405,24,0,512000000,222727
406,406,23,0,512000000,222727
407,407,21,0,512000000,222727
408,408,22,0,512000000,222727
409,409,22,0,512000000,222727
410,410,25,0,512000000,222727
411,411,21,0,512000000,222727
412,412,22,0,512000000,222727
413,413,22,0,512000000,222727
414,414,22,0,512000000,222727
415,415,23,0,512000000,222727
416,416,21,0,512000000,222727
417,417,22,0,512000000,222727
418,418,21,0,512000000,222727
419,419,21,0,512000000,222727
420,420,22,0,512000000,222727
421,421,24,0,512000000,222727
422,422,21,0,512000000,222727
423,423,22,0,512000000,222727
424,424,19,0,512000000,222727
425,425,22,0,512000000,222727
426,426,21,0,512000000,222727
427,427,22,0,512000000,222727
428,428,20,0,512000000,222727
429,429,22,0,512000000,222727
430,430,24,0,512000000,222727
431,431,27,0,512000000,222727
432,432,20,0,512000000,222727
433,433,22,0,512000000,222727
434,434,20,0,512000000,222727
435,435,22,0,512000000,222727
436,436,25,0,512000000,222727
437,437,24,0,512000000,222727
438,438,18,0,512000000,222727
439,439,20,0,512000000,222727
440,440,23,0,512000000,222727
441,441,20,0,512000000,222727
442,442,26,0,512000000,222727
443,443,22,0,512000000,222727
444,444,22,0,512000000,222727
445,445,22,0,512000000,222727
446,446,21,0,512000000,222727
447,447,22,0,512000000,222727
448,448,23,0,512000000,222727
449,449,22,0,512000000,222727
450,450,21,0,512000000,222727
451,451,20,0,512000000,222727
452,452,19,0,512000000,222727
453,453,20,0,512000000,222727
454,454,18,0,512000000,222727
455,455,26,0,512000000,222727
456,456,21,0,512000000,222727
457,457,22,0,512000000,222727
458,458,29,0,512000000,222727
459,459,22,0,512000000,222727
460,460,22,0,512000000,222727
461,461,22,0,512000000,222727
462,462,20,0,512000000,222727
463,463,25,0,512000000,222727
464,464,21,0,512000000,222727
465,465,22,0,512000000,222727
466,466,21,0,512000000,222727
467,467,27,0,512000000,222727
468,468,24,0,512000000,222727
469,469,36,0,512000000,222727
470,470,41,0,512000000,222727
471,471,24,0,512000000,222727
472,472,24,0,512000000,222727
473,473,22,0,512000000,222727
474,474,22,0,512000000,222727
475,475,24,0,512000000,222727
476,476,26,0,512000000,222727
477,477,23,0,512000000,222727
478,478,21,0,512000000,222727
479,479,23,0,512000000,222727
480,480,22,0,512000000,222727
481,481,23,0,512000000,222727
482,482,21,0,512000000,222727
483,483,23,0,512000000,222727
484,484,26,0,512000000,222727
485,485,26,0,512000000,222727
486,486,20,0,512000000,222727
487,487,22,0,512000000,222727
488,488,20,0,512000000,222727
489,489,24,0,512000000,222727
490,490,18,0,512000000,222727
491,491,24,0,512000000,222727
492,492,23,0,512000000,222727
493,493,23,0,512000000,222727
494,494,18,0,512000000,222727
495,495,24,0,512000000,222727
496,496,19,0,512000000,222727
497,497,22,0,512000000,222727
498,498,20,0,512000000,222727
499,499,24,0,512000000,222727
500,500,29,0,512000000,222727
501,501,28,0,512000000,222727
502,502,21,0,512000000,222727
503,503,22,0,512000000,222727
504,504,23,0,512000000,222727
505,505,21,0,512000000,222727
506,506,22,0,512000000,222727
507,507,22,0,512000000,222727
508,508,26,0,512000000,222727
509,509,24,0,512000000,222727
510,510,25,0,512000000,222727
511,511,24,0,512000000,222727
512,512,23,0,512000000,222727
513,513,26,0,512000000,222727
514,514,24,0,512000000,222727
515,515,24,0,512000000,222727
516,516,25,0,512000000,222727
517,517,22,0,512000000,222727
518,518,25,0,512000000,222727
519,519,25,0,512000000,222727
520,520,30,0,512000000,222727
521,521,22,0,512000000,222727
522,522,18,0,512000000,222727
523,523,22,0,512000000,222727
524,524,21,0,512000000,222727
525,525,21,0,512000000,222727
526,526,19,0,512000000,222727
527,527,25,0,512000000,222727
528,528,21,0,512000000,222727
529,529,18,0,512000000,222727
530,530,27,0,512000000,222727
531,531,20,0,512000000,222727
532,532,21,0,512000000,222727
533,533,22,0,512000000,222727
534,534,18,0,512000000,222727
535,535,21,0,512000000,222727
536,536,22,0,512000000,222727
537,537,22,0,512000000,222727
538,538,21,0,512000000,222727
539,539,20,0,512000000,222727
540,540,21,0,512000000,222727
541,541,23,0,512000000,222727
542,542,20,0,512000000,222727
543,543,21,0,512000000,222727
544,544,29,0,512000000,222727
545,545,22,0,512000000,222727
546,546,22,0,512000000,222727
547,547,27,0,512000000,222727
548,548,21,0,512000000,222727
549,549,22,0,512000000,222727
550,550,21,0,512000000,222727
